"","binomial","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","Comp.9"
"117","Myiophobus fasciatus",-1.39938532902383,-0.125877363896086,-1.55066106840121,0.280074469947673,0.132179290595571,-0.0499103799518571,-0.16841870699801,-0.0894998519054939,-0.165115762137314
"118","Myiophobus flavicans",-1.47626676622836,0.488362285068818,0.567423351750751,-0.0236624597382595,-0.167130422482169,-0.113737795485742,-0.0739629769868025,-0.0625949598597191,-0.194186527659366
"119","Myiothlypis coronata",-1.17916008207397,0.975026180250535,0.874261236724986,0.153758017391169,-0.0449177034782826,-0.0395717219594267,-0.184330369044405,-0.119665591780351,-0.109540760044919
"120","Myiozetetes cayanensis",-0.577020371258143,0.0949155960812008,-1.07782297032183,0.640842468358536,-0.1410724831094,0.0741072210113798,0.184872179447305,-0.082493044852854,0.0730388533099413
"121","Myrmotherula schisticolor",-1.70045834916496,0.661042718632004,0.55502380847584,-0.0338406970459809,0.674302272587242,-0.379911291035064,-0.504407901567104,0.121186830590997,-0.135006685905376
"122","Nothocercus bonapartei",2.86905644152129,1.47265646926655,1.21944786969499,1.23911399964473,1.22268029695937,1.57525799060429,0.334974237016429,0.498533271590417,0.327886684794622
"123","Nyctidromus albicollis",0.695983317464678,-1.60045203087253,-0.701154044659606,0.793459668295614,-0.490195216564347,-0.403172877971806,0.285268854335705,0.141898170154006,0.0747308107959159
"124","Ocreatus underwoodii",-2.16150825811262,-2.55280798120027,1.0785457650296,-0.807011300584895,-1.04526418728074,-0.218954791568812,-0.819761080925338,-0.422259946778412,0.0186989117438768
"125","Odontophorus hyperythrus",1.76576547983281,2.06721334088835,0.554057730396203,0.707915514934725,0.376866399287248,1.21411216252871,1.08665885660645,-0.598484514089714,-0.026499073752915
"126","Ortalis columbiana",4.76742967619266,1.17793139473612,-0.778352053621799,2.20176252443867,-1.69874805982954,0.160838095243019,-0.777780010653131,-0.391416345732319,0.233025410602931
"127","Pachyramphus polychopterus",-0.686940501484572,-0.286049202091963,-1.40919048785284,0.159688439605278,0.395216941837428,-0.136183315759514,0.0891261083860862,-0.037645688368964,0.0699118249493043
"128","Pachyramphus versicolor",-1.34606309378482,0.484101918502784,0.58675422559947,-0.136920560189703,0.293921394693027,-0.373666476963532,-0.0532963603899778,-0.135536298716121,-0.090163808554519
"129","Pachysylvia semibrunnea",-1.24627672859382,0.75845698595566,0.177897160662698,0.167619417525797,0.553428098362634,-0.417879604805924,-0.579298112800035,0.0867702036054726,-0.0707897734475577
"130","Patagioenas cayennensis",1.84174667767026,-2.30645254088822,0.98021019451435,0.813404095143329,-0.736050499037914,-0.120545611838864,0.554517207614331,0.1147153058351,0.728340015321814
"131","Patagioenas fasciata",1.87372819146828,-0.918497461669329,0.45746882695583,0.620376303832482,-0.0593956375721949,-0.163518007596495,0.450001218832275,0.773292843625022,0.720480292156806
"132","Patagioenas subvinacea",1.15331600492565,-0.255276357715006,0.918468480428481,0.737156452861553,-0.0400495387772076,-0.579477710792123,0.363120533505156,0.863191073273571,0.406510723786476
"133","Penelope perspicax",6.34750329582949,1.92868155789635,0.662244739457247,2.3904174348155,-2.51005349952304,0.164302432141928,-0.675316700228459,-0.292264495229807,-0.287405879626899
"134","Phaethornis guy",-1.19923046405293,-1.0937796259405,-0.295852190076656,-1.66458757256644,-0.512736747450564,0.330711625011102,-0.900416102770313,0.733889383221494,0.13334730678021
"135","Phaethornis syrmatophorus",-1.39166114719271,-0.455012820201653,1.012681404925,-1.91118315294815,-0.551985393833169,0.273539134364633,-0.877733401773794,0.794467573199272,0.0596763388647073
"136","Pharomachrus antisianus",1.84874333677047,-0.508818419458943,1.25719151530225,0.142206277797529,-0.397710008819175,-1.22798328143127,0.466181594848406,0.700152575390994,0.021433424915523
"137","Pharomachrus auriceps",2.6573800110136,-0.362891583620208,1.13192503448634,-0.157340504751676,-0.831666462752452,-1.46842734037257,0.596396090130657,0.501992061671917,-0.0829482971610133
"138","Pheucticus ludovicianus",0.287864970263704,-0.517751857035931,-1.25360656715642,0.0962557732897902,0.192813749377845,0.0288309660694711,0.529314183859557,-0.316239007454787,0.019359875109447
"139","Pheugopedius mystacalis",-0.694552293891771,1.33440654863132,0.00956876058468403,0.162637860712131,0.170261592526197,0.231912773386812,-0.165445050962628,-0.00401427090769083,0.126542414709552
"140","Phyllomyias plumbeiceps",-1.97234260867478,0.586291554677669,0.821819441716045,-0.133821385503354,-0.202734849937953,-0.556572032968519,-0.0233127866147033,0.0359324950033902,-0.260087675039384
"141","Phylloscartes ophthalmicus",-1.79706774108314,0.507171993654485,0.518629417586795,0.00534141252476237,-0.15623588979029,-0.304343162416559,-0.18078474375148,-0.0475877912405375,-0.218019658034096
"142","Phylloscartes poecilotis",-1.85485759941736,0.955909343273421,0.753414014146215,-0.0338662962030576,0.0164191556556605,-0.210240911571965,-0.274638440805192,-0.144335507677416,-0.335050143782174
"143","Piaya cayana",3.02932226304641,0.670397243452576,-1.65248281899981,0.735187350607006,-2.60231216076484,-0.777017220612523,-0.90386776524591,-0.274290262699185,0.395737070741541
"144","Picoides fumigatus",-0.313636573455946,0.18879008873107,0.00660379116264697,-0.281412724852665,0.361406543905069,-0.00890000615275065,0.423119175645671,0.363844843779633,0.0516360545565983
"145","Picumnus granadensis",-1.78792127655598,0.414174557736719,-0.946104543637299,0.222935549302799,0.644050226578225,-0.28239848527021,-0.0643213047992193,0.305496341778375,-0.0221597266044674
"146","Pionus chalcopterus",2.13525314989908,-1.5956988923288,0.67832339849537,-1.14253658457325,-0.114177688681542,-0.543602214382361,1.63222234389129,0.119070595316031,0.062161919989139
"147","Pionus menstruus",2.45336044032933,-1.57655005690565,0.46770390712619,-0.521995617707573,0.0407632413179023,-0.14066313895011,1.51127423057496,-0.227035649621718,0.0216487308770051
"148","Pipraeidea melanonota",-0.905792738933292,-0.725162639422948,-1.22064105725362,0.392638573169664,0.0167403623179933,0.212920012187522,0.199257894714606,-0.0837868546167595,-0.11583315207549
"149","Pipreola aureopectus",-0.465697866150219,0.633123070631722,0.651067480759974,0.0290535674137965,0.188866969731101,-0.247093177924404,0.528322770692639,-0.188071235599473,0.170507462833593
"150","Pipreola riefferii",-0.365978242321325,0.827588723512123,1.0171160441457,0.124022482653988,-0.0195599618686869,-0.175289374539162,0.275258514011385,0.0695063256417688,0.262609513134698
"151","Piranga flava",-0.0962841096904618,0.154143323998431,-0.873707963552042,-0.219081391283658,-0.204207488549083,-0.264728235330024,0.387162088290598,-0.12521520534443,-0.0106510348852162
"152","Piranga rubra",-0.33262544570149,-0.301478300927762,-0.706095398809893,-0.279763671951735,-0.183453349213587,0.0111667125914336,0.551154688601905,-0.226204943668917,-0.0993694225667136
"153","Pitangus sulphuratus",0.454148042243565,-0.0920408483762782,-1.85299414006596,0.0678448907438823,-0.174407687735343,0.302199282475837,0.580596825186465,-0.329046706693387,-0.0304267155305699
"154","Platyrinchus mystaceus",-1.58334147378333,0.802132853262141,-0.811765638223378,-0.0996947667502746,0.281031845702505,-0.0251316659564984,0.288433878514454,-0.452729002718851,-0.521152022954665
"155","Premnoplex brunnescens",-1.32972388872831,0.834436615382038,0.49734237499903,0.0318040733243234,-0.0567647074773962,0.0122735365886291,-0.255501550307377,0.134359376620568,0.0915590040187803
"156","Premnornis guttuliger",-1.3735939822153,0.956942632062779,0.817339333454902,0.0238695153318679,-0.209538669638,-0.166686185041463,-0.329067465567057,0.0935617491064936,-0.0217678379036684
"157","Psarocolius angustifrons",4.09560599820469,0.837801094223145,0.266627479398191,-0.745766734602816,-2.03944101289217,0.355417329573781,-0.211155325754678,0.648720647393649,-0.58767280471372
"158","Psittacara wagleri",3.14703290048096,-0.17121132097125,-0.726769056609048,-0.982041593980815,-0.486147461374727,-1.44996110686071,1.06732880473806,-0.13700559161667,-0.0849224447288957
"159","Pygochelidon cyanoleuca",-1.51303622283366,-1.71550879671884,0.187587854548418,-0.0709529809306752,-0.184633408841581,-0.178483050971158,0.307705186410298,-0.258894431607257,-0.489600670616864
"160","Pyrocephalus rubinus",-1.12185520935421,-0.0663710589876658,-1.18844731583087,0.0856018943972964,-0.11174996411731,0.131936933003924,0.11558115337106,0.0663263304776087,-0.218569276507916
"161","Pyroderus scutatus",3.62383943720838,1.33621880354846,0.168804417144909,-0.385969177034443,-0.774702002810056,0.253365114831171,1.23223643699345,0.322676164818161,-0.851746080989
"162","Pyrrhomyias cinnamomeus",-1.59576535892605,0.165884546152358,0.207233383233224,-0.216891015876434,-0.190503770663268,-0.301715037652249,0.011846824949956,-0.0654457898269333,-0.264684373241049
"163","Ramphastos ambiguus",10.0105991892338,2.03510485803852,-1.58725272004439,-7.5388232445853,0.746321654963033,1.05123935090332,-0.511359035813474,-0.277639342284786,-0.256079830880878
"164","Ramphocaenus melanurus",-1.58439864637301,1.21335018483961,-0.0807466574807561,-0.189213930250158,0.113853397581006,0.513290283835749,-0.586464341722394,0.322728076574161,-0.0618860254964812
"165","Ramphocelus dimidiatus",-0.543604651084674,0.415706878134103,-0.904650286833978,0.159028392282156,-0.0674419606197215,-0.00623971799575923,0.186925901489232,-0.201436650444492,0.00487523633279058
"166","Ramphocelus flammigerus",-0.188942146678046,0.488019286088544,-0.542048531665324,0.0359054194614643,-0.287777607924508,-0.0444755070780473,0.303152775931359,-0.157828849365251,-0.0636509707151502
"167","Rupicola peruvianus",2.11728262775544,1.25142876233717,0.268590866529493,0.474261327917105,-0.514427466596814,-0.0676768210975325,0.870612104205956,0.331352225578885,-0.347191789394329
"168","Rupornis magnirostris",4.58930586409756,-0.0841401331105133,-0.26145871325526,1.45352412476785,0.540568717168976,-0.399408934727421,-0.600779600921841,-0.21362655793399,-0.164667483881843
"169","Saltator atripennis",0.302672856795922,1.14061552998889,-0.00152433740721816,-0.257871633752531,-0.23190683678933,-0.171398842676364,0.442596454952202,-0.208727233408135,0.0490101226227289
"170","Saltator striatipectus",0.194737781531541,0.355258937376039,-1.25171261436581,0.0162173582392967,0.00847389481085031,-0.0148021331352873,0.396079102425528,-0.313650069540996,-0.0370774417264852
"171","Schistes geoffroyi",-2.54962517624148,-0.490123653329634,0.725314505657592,-0.739331348192323,0.0323802789522672,-0.333920454964147,-0.554748559579721,0.176244521398965,-0.159068226845669
"172","Sclerurus mexicanus",-0.808633007576693,0.801455185714225,0.585924462948136,-0.0867285152181513,0.0861951936341669,0.229953179274225,-0.283448628026693,0.425413739478105,0.156568053666331
"173","Scytalopus vicinior",-1.52943501383583,1.55576452650395,0.653053810113757,0.197214235863505,0.107091184076235,0.20150285273778,-0.0254423998718016,0.0731473154731727,-0.000978971896846342
"174","Semnornis ramphastinus",1.845157914981,1.03264028464046,0.665555800184335,-0.420454878402059,1.24537218440046,-0.949852275880399,0.192437788420765,-0.878215987870393,0.250728520300447
"175","Setophaga fusca",-1.70306508336812,0.153631262126554,0.321772968384539,0.0854330223102309,-0.00897380003302561,0.0427462179513636,-0.164627242704674,-0.0541872964004545,-0.270815895162828
"176","Setophaga pitiayumi",-1.93950784534089,0.254113405432957,-0.17922456830508,0.0125665341658543,-0.0212637842478161,0.119952410315136,-0.069200045470895,-0.19985372376069,-0.348957617588791
"177","Setophaga ruticilla",-1.29209871896599,-0.523142672525209,-2.1133153930155,0.538279724196446,0.508269664913113,-0.140653275452577,-0.389237381361586,-0.132243717314338,-0.198907237887628
"178","Sphenopsis frontalis",-1.27010028634474,1.14263976429152,0.756227289089772,0.0471006614191604,-0.143095747960482,-0.145116759169568,-0.192258476872782,0.0317409595685671,-0.119383070249678
"179","Spinus psaltria",-1.52109111313088,-2.55794332890468,1.03397047919029,-0.0632968284400804,-0.242212345204984,0.415626418739921,0.138639359703059,-0.317622821290182,0.235094232681339
"180","Spinus spinescens",-1.22339852438007,-0.74765972256724,-1.24330180418287,0.320207648726335,0.312260315605353,-0.0285874994994096,0.110007928924068,-0.117911740155308,-0.00020489939788406
"181","Spinus xanthogastrus",-1.57754529237748,-0.797231118419813,0.222865087166651,-0.251611242206373,0.0637546201173725,-0.155639009703964,0.139888435885597,-0.295970819761849,-0.137873824491518
"182","Spizaetus ornatus",9.45826679559433,-3.31075684768479,3.24123547279582,1.40277728705014,1.18496838430773,-1.05377629300789,-1.8040062183777,-1.19185097557091,0.105856209657489
"183","Sporophila intermedia",-1.17828215938002,0.447616024366247,-0.229297831263592,-0.1561426494238,0.477448698287685,-0.599776473606994,0.0312025718990355,-0.418511028914845,-0.184466217572194
"184","Sporophila nigricollis",-1.49088937361203,0.0211967682013439,-0.803624859400267,0.143366292728095,0.645308147373451,-0.459988222628778,-0.115219411277914,-0.206917724609855,-0.0870447317892609
"185","Stelgidopteryx ruficollis",-1.43285531025912,-1.42801138145426,0.116106839478232,0.062340101253068,-0.428590847831207,0.0807652410491341,0.595311704492215,0.0685637753283078,-0.294321457150192
"186","Streptoprocne rutila",-0.514761723136016,-2.55372293823453,1.18116168967537,0.0959037045384167,0.681407883330565,-0.475345350870365,0.308451061160004,-0.0588899370425467,-0.0889950164735998
"187","Streptoprocne zonaris",1.2640500190354,-2.46417635349763,1.40594680729339,0.529313869228754,0.354599076521275,-0.140767427932915,1.10960631742009,0.263209300395077,-0.195871571590905
"188","Synallaxis azarae",-1.02823545987273,0.197300459015701,-1.16622966319818,0.660024305200254,-0.25483701517771,-0.090523871228577,-0.579886586448514,-0.0307047988507784,0.219055930503745
"189","Synallaxis brachyura",-0.919797974845381,0.537688663454657,-1.25396054865744,0.728127069171046,-0.0392682649713762,-0.0332092869171789,-0.39685374532906,0.0427135972920431,0.217827550969909
"190","Synallaxis unirufa",-1.14729205810995,0.810643869468942,0.514661165549095,0.23148253248474,-0.440141203656878,-0.1720178790792,-0.50912600762829,-0.0768431449920563,0.186434283604559
"191","Syndactyla subalaris",-0.570914548167947,0.603380149029172,0.242365513125047,0.0963042876045137,-0.36622335291535,0.0735124151467079,-0.0911297007151717,0.190188863738275,0.12160824340145
"192","Tachyphonus rufus",-0.156463228390367,0.377956990687707,-1.24119746890052,0.252801984465862,-0.2740914010657,0.180098221514103,0.139131975264258,-0.110567313646531,0.0943023944891995
"193","Tangara arthus",-0.930929547982769,0.333534291395627,0.693418503382388,-0.177013164334421,0.404440185445071,-0.315468894653827,0.238695427313087,-0.184052204168799,-0.0819425046007761
"194","Tangara cyanicollis",-1.11478531849699,-0.609633385454945,-1.24026636457413,0.35956421813105,0.627988423287782,-0.119826485361882,-0.0264140093640464,0.0219916630278036,0.157236174963332
"195","Tangara gyrola",-1.00123632768193,0.0618732085296096,0.0352097157489003,0.00119560848392677,0.424706981560841,-0.261678368562858,0.0861627292774676,0.124321417849091,0.0727827462543614
"196","Tangara heinei",-1.11653546874475,0.432852024399146,0.681026341636933,-0.0388925574538139,0.42776529642909,-0.293769275277475,0.0596410433193214,-0.0643297253071009,0.0440610641616763
"197","Tangara labradorides",-0.99521206125157,0.0968406969137179,0.437823054954491,0.00303391131987985,0.426707036018413,-0.18818075697564,0.178826460812065,-0.109047782175012,0.150086593374929
"198","Tangara nigroviridis",-1.24840114152926,0.374782413189896,1.09098557327559,-0.000982531964422944,0.315480848868686,-0.35327849655466,-0.0407261379309529,-0.124624248216427,-0.0883162309399326
"199","Tangara ruficervix",-1.09670843004247,0.240372561413852,0.421985769332267,0.414323657534164,0.396462222324817,-0.414734598505795,0.0806127992213567,-0.303657111257048,-0.0417526990601367
"200","Tangara vitriolina",-0.725709345066167,-0.38409417275929,-0.939510624296637,0.254914932894102,0.436837983351376,-0.221995429007191,0.135095319784432,-0.0805193670853167,0.130046711818781
"201","Tangara xanthocephala",-1.11432454350444,0.168602743216167,0.431345285953185,0.119420839781619,0.471144430743506,-0.139084365949198,-0.0187692182645642,-0.0604689635838933,0.0496291774908574
"202","Tapera naevia",0.801036023211715,0.50679909173276,0.329407074252983,0.673609796280298,-1.75602830037545,-0.825899539480222,-0.491356723285591,-0.0709600437809266,0.347258896307729
"203","Tersina viridis",-0.984210035583163,0.40506169902581,0.597309087603408,-0.215995814658112,-0.0807677936432245,-0.211032809516432,0.699576389092489,-0.22752051792505,-0.0537074972933575
"204","Thalurania colombica",-2.28643413552601,-0.874889285401028,0.125063428675812,-0.633136692046823,0.0330492441929215,-0.16195353775841,-0.550515542074177,0.333342543079604,-0.179181558401776
"205","Thamnophilus multistriatus",-0.319761642632866,0.57556778160895,-1.22994865555363,0.333609052348783,0.516007105889983,0.0203677327029582,-0.306561393162582,0.102515577815225,0.209257314328589
"206","Thamnophilus unicolor",-0.743941835749117,1.17941222624035,0.460890127677898,0.200192106248137,0.341897411897721,-0.306043177501575,-0.277776851965894,-0.0203081536295889,0.0605949546871986
"207","Thraupis cyanocephala",-0.386374160134957,-0.0431758913444472,-0.270436699723042,0.17662229594049,-0.110259798339315,0.141749881736189,0.29002656839577,-0.196049119065535,0.0629643372606425
"208","Thraupis episcopus",-0.586268884827608,0.367943004332048,-0.830537458822453,0.266312425839101,0.158764841074975,-0.0233819220099249,0.327519865530021,0.101871377432496,0.12429359661918
"209","Thraupis palmarum",-0.0606207446121919,-1.42741122731839,-3.97182798387499,0.972390004829478,0.258017886849048,0.341782931525986,0.207074220376731,0.114447033559148,0.250631207834395
"210","Thripadectes virgaticeps",0.111529384717799,1.08724478418424,0.575928177842913,0.324720402038324,-0.47337416905451,0.20605007052201,0.133419298557806,0.0657613932422761,0.271580955252455
"211","Tiaris olivaceus",-1.78423544229963,0.256923063110991,-1.28148889285095,0.426434215125242,0.291353888478356,0.00395738679947927,-0.213400756140953,-0.0693878130028819,-0.232173509913387
"212","Tinamus tao",4.31771405525355,1.49879943962832,1.05898147323752,1.71101280084788,1.04310319437346,2.11908026743134,0.472878895369679,0.77763725761281,-0.160916861452332
"213","Todirostrum cinereum",-1.59995896876633,-0.158869384857876,-3.0601053027331,0.630901807066712,0.694304302096741,0.148488310574822,-0.345144316612237,-0.131820727345532,-0.209069522489571
"214","Troglodytes aedon",-1.30372914730695,-0.47028150316004,-2.45178458153314,0.652274156277229,0.46443371074977,0.512847038875459,-0.263938167836595,0.115659509570507,0.13575048500302
"215","Troglodytes solstitialis",-1.84131383691006,1.11914130060983,0.75027737844389,-0.0489418037106367,0.176652882732828,0.137733128049625,-0.236069966054095,0.0587374428689067,-0.06536465436627
"216","Trogon collaris",1.38937143448408,-1.3215627764957,0.579262169295343,-0.342665948649306,-0.452099802403121,-1.33079586625614,0.268855076459372,-0.596867355568624,0.440330023590804
"217","Turdus fuscater",2.89926171398019,-0.540132259402945,-0.323783839426413,0.835574127713223,0.728206685645507,-0.433229046772949,-0.901564177430538,-0.177967800841856,0.573132908107205
"218","Turdus ignobilis",1.39838768787076,-0.60486483835735,-1.6660033153924,0.761965412224567,0.99890781373686,-0.12834116898165,-0.407396253024174,0.0281969518946391,0.403455870064322
"219","Turdus leucops",0.530812153946447,0.421387690788288,1.26201327807558,-0.0912206716082196,0.312373144114633,-0.196860740333043,0.150904268665996,-0.0161466275209791,0.214679775784984
"220","Turdus obsoletus",0.635385370357014,0.1549053015125,1.01119174226347,0.0673695564254389,0.273351199642851,-0.123894010517337,0.173021746107762,0.062866180677862,0.290721220295226
"221","Turdus serranus",1.22905947453999,0.716511454162525,1.31688398357314,0.21767908403564,0.567854828547909,-0.439402501197504,-0.564651474700674,0.199160111604659,0.446602562706253
"222","Tyrannus melancholicus",0.581936191586468,-0.512690324438276,-1.75860376719049,-0.0954987855150086,-0.460489522462815,-0.16263460107305,0.311962230659898,0.12399189619588,-0.107597049425036
"223","Vanellus chilensis",3.84316614982346,-1.90060808723043,2.28617553112783,1.1977435713786,1.04003361383193,2.17681474627719,-0.275764892137782,-0.886711515459043,0.0958770702225402
"224","Veniliornis dignus",-0.524021634653875,0.759810853696466,0.917390892208527,-0.421332698827655,0.104331045689487,-0.00746059512242855,0.541977125919394,0.104311577739702,-0.0802553142669264
"225","Vireo leucophrys",-1.18273658619047,0.250228037865455,0.011413247527974,0.251906477492085,0.259451301756562,0.0366535812769653,0.103489023005543,0.142918953498407,0.263771067434205
"226","Volatinia jacarina",-1.60509776462983,0.391398259916119,-1.31389859574285,0.421952773487857,0.428795223964776,-0.11387222999757,-0.235575462283543,-0.189393130921348,-0.131062587882341
"227","Xenops rutilans",-1.91445044989942,0.337734869912876,0.960525102282776,-0.132543466826155,-0.392246117626492,0.0377991971046491,0.0740760246484953,0.0592761032889244,-0.298624671461826
"228","Xiphorhynchus erythropygius",0.585431084551146,0.16869349463064,0.0696320944583407,-0.26426914460848,-0.377612800266033,0.219327876396582,-0.207181729080718,0.31715079945385,0.215022532449199
"229","Xiphorhynchus triangularis",0.320427655807307,0.46122826930151,0.706308640518806,-0.45361937132871,-0.385206899826527,0.107630951422667,-0.17873034269663,0.61387134153607,0.210260348200215
"230","Zenaida auriculata",1.51490613706353,-2.07947347123802,-1.05510565252078,1.03352342121186,0.0513232142848328,0.0335379489070781,0.101814919621339,0.415308419245525,0.724424945466788
"231","Zentrygon frenata",1.39186430628706,0.213451166667538,0.898778099827403,0.977591815838976,-0.342628224037593,0.932698006880188,0.512986742432753,0.584348640071904,0.544997286828311
"232","Zimmerius chrysops",-1.84989021279939,0.317542931187966,-0.517661140070443,0.324192782220756,0.213780457461558,-0.101524569412078,-0.159570302801776,0.00728519231141535,-0.11460285450388
"233","Zonotrichia capensis",-0.726023316812735,-0.593080400802319,-1.60226503434815,0.533126556072157,0.31324670441857,0.168525430156599,0.00510827199661193,-0.33960953825649,0.18898702248318
